source_en,target_id,word_count_en,word_range,translation,bleu_score,adequacy,fluency,morphosyntactic,semantic,pragmatic
"I hope , within the next 10 minutes , to change the way you think about a lot of the stuff in your life .","Saya harap , dalam 10 menit ke depan , saya dapat mengubah cara berpikir tentang berbagai hal dalam kehidupan Anda .",25,20-30,"Saya harap, dalam waktu 10 menit, untuk mengubah cara Anda berpikir tentang banyak hal dalam hidup Anda.",0.0378352255295735,5,5,5,5,5
"And because these materials are widely available and open-source , different people take them to very different and unpredictable directions .","Dan karena materi-materi yang yang ada tersedia untuk siapa saja , tiap-tiap orang mengambil dan menggunakan materi tersebut untuk tujuan yang berbeda-beda yang sangat tak terduga .",21,20-30,"Dan karena material-material ini tersedia luas dan terbuka sumber, orang-orang berbeda mengambilnya ke arah yang sangat berbeda dan tidak terduga.",0.0224603224594929,4,3,3,4,4
"This is a very unusual teacher who was a kindergarten and first-grade teacher , but was a natural mathematician .","Beliau adalah seorang guru istimewa guru TK dan SD kelas satu , tetapi memiliki bakat matematika .",20,20-30,"Ini adalah guru yang sangat tidak biasa, seorang guru di kelas taman kanak-kanak dan kelas pertama, tetapi sangat mahir matematika.",0.0278546851736488,4,5,5,4,5
"And I 'm going to use as an example the Internet , because it 's a particularly good example of stacked simplicity .","Dan Saya akan menggunakan sebagai contoh , yakni internet karena ini contoh yang sangat bagus dari tumpukan kesederhanaan .",23,20-30,"Saya akan menggunakan ini sebagai contoh, yaitu internet, karena internet ini merupakan contoh yang sangat baik dari kesederhanaan yang terstack.",0.0953216502610246,3,3,3,3,3
"So , I am a Jungian psychoanalyst , and I went to Afghanistan in January 2004 , by chance , on an assignment for Medica Mondiale .","Saya adalah ahli analisis jiwa Jung dan saya pergi ke Afganistan di bulan Januari 2004 , secara kebetulan karena ditugaskan oleh Medica Mondiale .",27,20-30,"Saya seorang psikolog Jungian, dan saya pergi ke Afghanistan pada Januari 2004, secara kebetulan, karena tugas dari Medica Mondiale.",0.1193058298494205,4,5,5,4,5
"So what I 'd like to show you now , in the couple of minutes I have left , is a film that a student made in Guatemala .",Jadi apa yang ingin saya tunjukkan dalam beberapa menit yang tersisa adalah film yang dibuat seorang siswa di Guatemala .,29,20-30,"Jadi, apa yang ingin saya tunjukkan kepadamu sekarang, dalam beberapa menit yang tersisa, adalah sebuah film yang seorang mahasiswa buat di Guatemala.",0.3127670021100431,4,4,4,4,4
"We were talking about , my friends in Brazil , how we scale up this model in China and Brazil .","kami berbicara tentang , teman-teman saya di Brazil , tentang bagaimana kita bisa memperbesar skala model ini di Cina dan Brazil .",21,20-30,"Kami sedang membahas, teman-teman di Brasil, bagaimana kami meningkatkan model ini di China dan Brasil.",0.0524231682158533,3,4,4,3,4
"Now any astronomer will tell you , this is the telltale sign of something that doesn 't originate from Earth .",Kini semua astronom akan mengatakan ini adalah tanda dari sesuatu yang tidak berasal dari Bumi .,21,20-30,"Sekarang, setiap astronom akan mengatakan, ini adalah tanda yang mengindikasikan sesuatu yang tidak berasal dari Bumi.",0.3364932442330151,5,5,5,5,5
"And on my seventeenth birthday , after my fake eye exam , the eye specialist just noticed it happened to be my birthday .","Dan pada ulang tahun saya yang ke-17 , setelah tes mata , sang ahli mata baru menyadari bahwa hari itu saya berulang tahun .",24,20-30,"Dan pada hari ke-pertamaku, setelah pemeriksaan mata palsu, dokter mata itu baru menyadari bahwa hari itu adalah hari ulang tahunku.",0.188970204395187,2,4,4,2,4
"And the interesting thing , when you go around here in the photo panorama , you see the family still sitting on the floor there .","Dan hal yang menarik , ketika anda berkeliling dalam foto panorama , anda lihat keluarganya masih duduk di lantai situ ,",26,20-30,"Dan hal yang menarik, ketika Anda berjalan-jalan di sekitar sini dalam panorama foto, Anda melihat keluarga itu masih duduk di lantai.",0.0841422798244015,5,5,5,5,5
The market was so terribly disorganized that they were buying this medicine through two agents who were gigging them sevenfold .,Pasarnya sangat tidak teratur sampai mereka membeli obat ini melalui 2 agen yang menaikkan harganya sampai 7 kali lipat .,21,20-30,Pasar itu sangat tidak teratur sehingga mereka membeli obat ini melalui dua agen yang menjualnya tujuh kali lipat.,0.270805243115898,4,5,5,4,5
So one way to look for them is to build detectors that are extremely sensitive to a dark matter particle coming through and bumping it .,Jadi salah satu cara mengetahuinya dalah membuat detektor yang benar-benar peka terhadap partikel materi gelap yang datang dan menabraknya .,26,20-30,Salah satu cara untuk mencari mereka adalah membangun detektor yang sangat sensitif terhadap partikel materi gelap yang lewat dan memukulnya.,0.235884481065342,5,5,5,5,5
"And we put them into one of these experiments , as you 've seen earlier , and then we watch lively movement that comes out .","Dan kami menyatukannya ke dalam salah satu eksperimen , seperti yang Anda telah lihat sebelumnya , dan kemudian kita akan melihat pergerakan secara langsung yang keluar darinya .",26,20-30,"Dan kami memasukkannya ke salah satu eksperimen ini, seperti yang Anda lihat sebelumnya, dan kemudian kami mengamati gerakan yang hidup dan menarik.",0.0739146980220035,4,5,5,4,5
"( Laughter ) And I think if you compare the natural history of flies and mice , it 's really comparable . They have to forage for food .","( Tawa ) Jika Anda membandingkan penelitian tentang lalat dan tikus , ini sangat bisa dibandingkan . Mereka sama-sama harus mencari makan .",29,20-30,"Tawa. Dan aku pikir jika dibandingkan dengan sejarah alam serangga dan tikus, itu benar-benar setara. Mereka harus mencari makan.",0.021936297698647,4,4,4,4,4
So really this is a story about the audacious plans of young people with these dreams . There are many of us .,"Sungguh , ini adalah cerita tentang rencana-rencana yang berani dari anak-anak muda dengan angan-angan ini . Ada banyak dari kita .",23,20-30,"Jadi, ini sebenarnya sebuah kisah tentang rencana-rencana yang sangat ambisius dari anak-anak dengan impian mereka. Ada banyak dari kita.",0.0916507532937423,5,5,5,5,5
"I do speak to sex workers , 15,000 of them for this particular slide , and this is what sex workers say they earn in an hour .","Saya bicara dengan para pekerja seksual , sebanyak 15.000 orang dalam slide ini . Dan ini yang dihasilkan para pekerja seksual menurut mereka dalam satu jam .",28,20-30,"Saya berbicara dengan pekerja seks, 15.000 dari mereka untuk slide ini, dan ini adalah apa yang dikatakan pekerja seks mereka tentang berapa banyak yang mereka dapatkan per jam.",0.011633270842295,3,4,4,3,4
"That 's what the data is telling us . If the trajectory continues , we get to , wow , the zero zone .","Itulah yang disampaikan data ini pada kita . Jika alur tadi berlanjut , kita bisa sampai di , wow , zona nol .",24,20-30,"Itu yang dikatakan data tersebut. Jika lintasan berlanjut, kita sampai di zona nol, wow.",0.0217232034890096,5,5,5,5,5
"Now , once we begin to talk about wealth creation in Africa , our second challenge will be , who are the wealth-creating agents in any society ?","Kini , saat kami bicara tentang menciptakan kemakmuran di Afrika , tantangan kedua adalah , siapakah agen pencipta kemakmuran di masyarakat ?",28,20-30,"Sekarang, sekali kita mulai membahas tentang penciptaan kekayaan di Afrika, tantangan kedua kita akan menjadi, siapa saja agen penciptaan kekayaan dalam suatu masyarakat?",0.0220238149465866,4,4,4,4,4
"So , one of the interesting things about invisibility is that things that we can 't see we also can 't understand .","Jadi , satu hal yang menarik tentang yang tidak kelihatan ini adalah bahwa hal yang tidak dapat kita lihat juga tidak dapat kita mengerti .",23,20-30,"Jadi, salah satu hal menarik tentang ketidakmampuan melihat adalah bahwa hal-hal yang tidak bisa dilihat juga bisa dipahami.",0.0318933515237792,2,5,5,2,4
So I had to launch a very expensive salvage operation and then wait another nine months before I could get back out onto the ocean again .,Jadi saya harus meluncurkan operasi penyelamatan yang sangat mahal dan menunggu 9 bulan sebelum saya dapat kembali ke lautan lagi .,27,20-30,Saya harus memulai operasi penyelamatan yang sangat mahal dan kemudian menunggu sembilan bulan lagi sebelum saya bisa kembali keluar ke laut lagi.,0.2752699094387329,5,5,5,5,5
"When I was 14 years old , I was interested in science - fascinated by it , excited to learn about it .","Saat saya berusia 14 tahun , saya tertarik dengan Science - terpesona karenanya , bersemangat untuk mempelajarinya",23,20-30,"Ketika saya berusia 14 tahun, saya tertarik dengan sains – sangat tertarik dengan ilmu pengetahuan itu, dan bersemangat untuk belajar tentangnya.",0.0863880453573337,5,5,5,5,5
"Back then , yes , I guess we all know now that it is essentially the sphere of life around the Earth , right ?","Saat itu , saya rasa kita semua tahu bahwa itu adalah bola kehidupan yang menyelimuti Bumi , benar ?",25,20-30,"Dulu, ya, tentu saja kita semua tahu sekarang bahwa itu adalah inti dari kehidupan di sekitar Bumi, kan?",0.0883967643447064,3,5,5,3,4
"And the first thing you need is ... a crowd , a group of people who share a common interest .","Hal pertama yang Anda butuhkan adalah ... sebuah kerumunan ( crowd ) , sekelompok orang yang mempunyai minat yang sama .",21,20-30,"Dan yang pertama Anda butuhkan adalah… sebuah kerumunan, sebuah kelompok orang yang memiliki minat yang sama.",0.0364798679855163,5,5,5,5,5
Now in India 's case I believe there are six ideas which are responsible for where it has come today .,"Dalam perihal India , saya menyaksikan ada enam pemikiran yang membentuk keadaan seperti sekarang ini .",21,20-30,"Sekarang di India, saya rasa ada enam ide yang bertanggung jawab atas di mana ia berada saat ini.",0.0271663837235791,4,4,4,4,4
The fact is that we simply don 't know when the warming that we create will be utterly overwhelmed by feedback loops .,Faktanya adalah kita hanya tidak tahu kapan pemanasan yang kita ciptakan akan membuat kita benar-benar kewalahan dengan lingkaran umpan balik .,23,20-30,"Faktanya, kita tidak tahu kapan pemanasan yang kita ciptakan akan sepenuhnya dilawan oleh loop umpan balik.",0.3425840511131234,3,5,5,3,5
"They were well-known in the community , they knew that customers were always right , and they were terrific , and they practiced their family planning themselves .","Mereka adalah orang terkenal di masyarakat. mereka tahu bahwa pelanggan selalu benar , dan mereka luar biasa , dan mereka sendiri mempraktekkan perencanaan keluarga .",28,20-30,"Mereka sangat dikenal di komunitas, mereka tahu bahwa pelanggan selalu benar, dan mereka hebat, dan mereka berlatih perencanaan keluarga mereka sendiri.",0.2052374230809034,5,5,5,5,5
"Because after all , God is [ working through ] the messiah . He 's going to fix all this . "" "" It becomes impenetrable .","Karena Tuhan bekerja melalui juru selamat . Dialah yang akan memperbaiki semua ini . "" "" Ini pun menjadi susah ditembus .",27,20-30,"Karena setelah semua, Tuhan sedang bekerja melalui nabi. Dia akan memperbaiki semua ini. “It becomes impenetrable.”",0.057229998634422,3,3,3,3,3
It records the annual rise and fall of greenhouse gases and temperatures going back before the onset of the last ice ages .,Es itu mencatat kenaikan dan penurunan tahunan dari gas rumah kaca dan suhu kembali sebelum permulaan dari jaman es terakhir .,23,20-30,It mencatat kenaikan dan penurunan gas rumah kaca dan suhu sepanjang tahun sebelum awal zaman es terakhir.,0.298031047649218,2,2,2,2,3
The assumption then that we do best when the individual self chooses only holds when that self is clearly divided from others .,Jadi asumsi bahwa kinerja seseorang itu terbaik ketika orang itu bebas memilih hanya berlaku jika orang itu tidak punya orang dekat .,23,20-30,Asumsi itu kemudian ketika diri kita melakukan yang terbaik adalah ketika diri itu secara jelas terpisah dari orang lain.,0.0130023225560709,4,4,4,4,4
It is this underlying assumption of limitlessness that makes it possible to take the reckless risks that we do .,Ini adalah asumsi mendasari tiadanya batas yang membuatnya mungkin untuk mengambil resiko yang nekat yang kita lakukan .,20,20-30,Itu adalah asumsi dasar dari kelimpahan yang memungkinkan kita mengambil risiko yang berani itu.,0.0298739290425812,3,5,5,3,5
"But increasingly , the savings promised by drive-till-you-qualify affordability - which is basically our model - those savings are wiped out when you consider the transportation costs .","Namun tabungan yang dijanjikan dengan "" "" mengemudi sampai kau mampu "" "" - yang sebenarnya model kita - tabungan itu habis jika Anda memperhitungkan biaya transportasi .",28,20-30,"Tapi semakin meningkat, janji hemat yang diberikan oleh drive-till-you-qualify affordability – yang sebenarnya merupakan model kami – itu tergerus ketika Anda mempertimbangkan biaya transportasi.",0.019375228500471,5,5,5,5,5
"( Laughter ) Once we got that far , we started to learn that bacteria can talk to each other with this chemical language .","( Tawa ) Setelah kami mencapai sejauh itu , kami mulai belajar bahwa bakteri dapat berbicara satu sama lain dengan bahasa kimia ini .",25,20-30,"Tawa. Setelah itu, kita mulai belajar bahwa bakteri bisa berbicara satu sama lain dengan bahasa kimia ini.",0.3360073369884099,4,4,4,4,4
"In August , 1993 , I had my first opportunity to witness on a massive scale the impact on children of institutionalization and the absence of parenting .","Pada bulan Agustus 1993 , untuk pertama kalinya saya dapat melihat dampak dalam skala yang besar pada anak-anak dari absennya orang tua dan panti asuhan .",28,20-30,"Pada bulan Agustus tahun 1993, saya memiliki kesempatan pertama untuk menyaksikan dampak besar pada anak-anak akibat penempatan di institusi dan ketidakadaannya dalam pengasuhan.",0.0719566191660713,4,4,4,4,4
Straining the ocean for plastic would be beyond the budget of any country and it might kill untold amounts of sea life in the process .,Menyaring laut untuk plastik jelas melampaui anggaran negara manapun juga dan dalam prosesnya dapat membunuh tak terhitung banyaknya kehidupan laut lainnya .,26,20-30,Mencengkeram laut untuk plastik akan melampaui anggaran setiap negara dan mungkin membunuh sejumlah besar kehidupan laut dalam proses tersebut.,0.0708176650923038,3,3,3,3,3
"In those situations , we want a car that is capable enough to avoid any accident that can physically be avoided .","Dalam kondisi seperti itu , kita ingin kendaraan yang mampu mencegah kecelakaan apapun yang secara fisik dapat dicegah .",22,20-30,"Dalam situasi-situasi seperti itu, kami menginginkan mobil yang cukup mampu menghindari kecelakaan fisik yang dapat dihindari.",0.0171502961563016,4,5,5,4,5
"She was always happy , and even when she began to talk again , albeit difficult to understand , she never complained , not once .","Dia selalu gembira , bahkan saat dia mulai berbicara lagi walaupun sulit dimengerti , dia tidak pernah mengeluh sekalipun .",26,20-30,"Dia selalu bahagia, dan bahkan ketika dia mulai berbicara lagi, meskipun sulit dipahami, dia tidak pernah mengeluh, tidak pernah sekali pun.",0.0913442366656447,5,5,5,5,5
"None of us can predict the future , but we do know one thing about it and that 's that it ain 't gonna go according to plan .","Tidak ada dari kita yang bisa meramalkan masa depan , tapi kita tahu satu hal dan bahwa itu tidak akan berjalan sesuai dengan rencana .",29,20-30,"Tidak ada yang bisa memprediksi masa depan, tapi kita tahu satu hal: itu tidak akan berjalan sesuai rencana.",0.2714813408287838,5,5,5,5,5
"The pace of life is often frantic , our minds are always busy , and we 're always doing something .","Laju kehidupan terkadang begitu membingungkan , pikiran kita selalu sibuk , dan kita selalu sedang melakukan sesuatu .",21,20-30,"Kecepatan hidup seringkali serba cepat, pikiran kita selalu sibuk, dan kita selalu melakukan sesuatu.",0.0928541971459284,5,5,5,5,5
"So if you don 't have a space of your own , I highly recommend finding one , and getting into it .","Jadi jika Anda belum punya ruangan Anda sendiri , saya sangat menganjurkan Anda menemukan dan mengerjakannya .",23,20-30,"Jadi, jika Anda tidak punya ruang sendiri, saya sangat merekomendasikan untuk mencari dan masuk ke dalamnya.",0.0382455797815215,4,4,4,4,4
"Moreover , almost all these genetic variants we see outside Africa have closely related DNA sequences that you find inside Africa .","Terlebih lagi , hampir seluruh ragam genetis di luar Afrika memiliki urutan DNA yang sangat dekat dengan yang Anda temukan di Afrika .",22,20-30,"Selain itu, hampir semua varian genetik yang kita lihat di luar Afrika memiliki urutan DNA yang sangat terkait dengan urutan DNA di Afrika.",0.3299895472527792,5,5,5,5,5
"They also happen to be particularly adept at working the international tax system so as to lower their tax bill very , very significantly .",Mereka juga ssangat terampil dalam mengelola sistem pajak internasional sehingga tagihan pajak mereka bisa turun secara signifikan .,25,20-30,Mereka juga sangat mahir dalam bekerja sistem pajak internasional untuk mengurangi pajak mereka secara sangat signifikan.,0.0840849281719534,4,4,4,4,5
"Now we don 't have a great track record when it comes to doing something like this , to eradicating diseases .","Kami tidak memiliki sejarah yang hebat sehubungan dengan melakukan sesuatu seperti ini , memberantas penyakit .",22,20-30,"Sekarang kita tidak memiliki rekam jejak yang baik ketika melakukan sesuatu seperti ini, yaitu menghilangkan penyakit.",0.0801212043572966,4,5,5,4,5
I just never would have dug out a camera or a phone or something else to take that moment .,Saya tidak akan pernah menanamkan sebuah kamera atau sebuah telepon atau sesuatu lain untuk menangkap momen tersebut .,20,20-30,"Я просто никогда бы не нашел камеру или телефон или что-то подобное, чтобы запечатлеть это мгновение.",0.0,1,1,1,1,1
Studying pollen grains and radiolaria and carbon molecules helped us devise the most efficient structural solution using hexagons and pentagons .,Mempelajari serbuk sari dan radiolaria dan molekul karbon membantu kami menghasilkan solusi struktural yang paling efisien menggunakan heksagon ( segienam ) dan pentagon ( segilima ) .,21,20-30,Mempelajari sel-sel polen dan radiolaria serta molekul karbon membantu kami mengembangkan solusi struktural yang paling efisien menggunakan hexagon dan pentagon.,0.2829867635492979,5,4,4,5,5
"I was talking to Warren Buffett 's banker , and he was chiding me for not letting my children make mistakes with their allowance .","Saya sedang berbicara kepada bankir Warren Buffet , dan dia menegur saya yang tidak membiarkan anak saya membuat kesalahan dengan uang jajan mereka .",25,20-30,"Saya berbicara dengan bankir Warren Buffett, dan dia mengkritik saya karena tidak membiarkan anak-anak saya membuat kesalahan dalam pengelolaan tabungan mereka.",0.0710996431824306,4,5,5,4,5
"Boo Hewerdine , Thomas Dolby , thank you very much for inviting me . It 's been a blessing singing for you .","Boo Hewerdine , Thomas Dolby . Terima kasih telah mengundang saya . Sebuah anugerah dapat bernyanyi untuk Anda .",23,20-30,"Boo Hewerdine, Thomas Dolby, terima kasih banyak atas undangan Anda. Sudah menjadi berkah menyanyikan untuk Anda.",0.0144216225583736,4,3,3,4,4
"The notion that the prenatal transmission of PTSD risk is adaptive is still speculative , but I find it rather poignant .","Gagasan bahwa resiko penularan pra-kelahiran PTSD dapat disesuaikan masih belum dapat dipastikan , namun saya rasa itu sangat menyedihkan .",22,20-30,"Perasaan bahwa transmisi risiko PTSD dari kehamilan masih bersifat spekulatif, namun saya menemukan hal itu cukup menyentuh.",0.0268349357751917,3,4,4,3,4
"What can we do to make sure that all the disruptors , all the minority voices in this organization , speak up and are heard ?",Apa yg dapat kita lakukan untuk memastikan bahwa setiap disrupsi dan suara minoritas dapat didengar dalam organisasi ?,26,20-30,"Apa yang bisa kita lakukan untuk memastikan bahwa semua gangguan, semua suara minoritas dalam organisasi ini berbicara dan didengar?",0.2554318471365747,3,4,4,3,4
"It was hard , it was a difficult road , but ultimately the leaders of the community came together , realizing we only have each other .","Cukup pelik prosesnya , tapi akhirnya para pemuka lingkungan berkumpul bersama , menyadari bahwa kami tak bisa bergantung pada siapa-siapa kecuali kami sendiri .",27,20-30,"Itu sulit, itu jalan yang berat, tetapi akhirnya pemimpin komunitas tersebut bersatu, menyadari bahwa kita hanya memiliki satu sama lain.",0.0184520728908648,5,5,5,5,5
"I once asked one of my colleagues at Harvard , "" Hey , is South America part of the West ? ""","Saya pernah bertanya pada kolega saya di Harvard . "" Apakah Amerika Selatan termasuk Barat ? """,22,20-30,"Saya bertanya kepada seorang kolega saya di Harvard, “Hei, apakah Amerika Selatan bagian dari Barat?”",0.0783092238402761,5,5,5,5,5
"Huffington Post , the Washington Post , the New York Times - all flirting with personalization in various ways .","Huffington Post , Washington Post , New York Times - semuanya melakukan personalisasi dengan bermacam cara .",20,20-30,"Huffington Post, The Washington Post, The New York Times – all flirting with personalization in various ways.",0.0646849058419243,5,5,5,5,5
"So a cop pulls them over , runs the car , and the car comes up as stolen in California .","ketika seorang polisi mencegat mereka , memeriksa mobilnya , dan ternyata itu mobil curian dari California .",21,20-30,"Seorang polisi menghentikan mereka, memeriksa mobil, dan mobil itu terdeteksi sebagai dicuri di California.",0.0172392381020712,5,5,5,5,5
