source_en,target_id,word_count_en,word_range,translation,bleu_score,adequacy,fluency,morphosyntactic,semantic,pragmatic
"And they 'll be the same as the symmetries of the triangle , or the symmetries of the six-pointed starfish .","Dan mereka akan sama seperti simetri-simetri dari segitiga , Atau simetri-simetri dari bintang laut bersudut enam .",21,20-30,"Mereka akan sama dengan simetri-simu dari segitiga, atau simetri-simu dari tiga titik sejajar.",0.0287247730181721,2,3,3,2,3
"And as long as everybody believes in the same fiction , everybody obeys and follows the same rules , the same norms , the same values .","Selama setiap orang mempercayai cerita yang sama , setiap orang akan mentaati dan mengikuti peraturan yang sama , serta norma dan nilai yang sama .",27,20-30,"Sama baik jika setiap orang percaya di dalam cerita sama, maka setiap orang mengikuti dan melanjutkan aturan yang sama, norma yang sama, dan nilai yang sama.",0.0617003641653305,4,3,3,4,4
"Metaphor creates a kind of conceptual synesthesia , in which we understand one concept in the context of another .","Metafora menciptakan semacam sinestesia konseptual , suatu konsep yang dapat kita pahami ketika dijumpai dalam konteks yang lain .",20,20-30,"Metaphor menimbulkan konsep synesthesia yang berbentuk synesthesia konsep, di mana kita memahami konsep satu dalam konteks lain.",0.0271926781802795,3,3,3,3,4
"Almost a quarter , or approximately a quarter of the matter in the universe , is stuff that 's invisible .","Hampir atau mendekati seperempat dari materi alam semesta , adalah benda yang tidak terlihat .",21,20-30,"Sekitar 1/4, atau sebagian dari masalah di alam tersembunyi, itu yang tersembunyi.",0.0187601914976045,2,2,2,2,3
"And that continues into the future with the renewables that we 're developing today , reaching maybe 30 percent of primary energy by mid century .","Dan hal ini akan berlanjut di masa depan dengan sumber daya terbarui yang kita temukan pada hari ini , yang mencapai sekitar 30 persen dari energi utama pada pertengahan abad ini .",26,20-30,"Dan ini terus melanjutkan ke depan dengan energi terbarukan yang kita 'membangun saat ini, hingga mencapai 30 persen energi utama di tengah abad pertama.",0.0270763890256471,3,2,2,3,3
"And they 're having appliances in your home talk to one another through that algorithm , and determine how to minimize peak power use .","Mereka membuat peralatan rumah tangga Anda berbicara satu sama lain dengan algoritma itu , dan menentukan bagaimana meminimumkan penggunaan daya puncak .",25,20-30,"Dan mereka menghubungi satu sama dengan satu melalui algoritma, dan menentukan cara mengurangi penggunaan tenaga puncak.",0.0279810639062868,2,3,3,2,3
"Then I went on to tear my ACL , the ligament in my knee , and then developed an arthritic knee .","Lalu ACL saya , ligamen pada lutut saya juga sobek dan menjadi radang sendi .",22,20-30,"Saya kemudian menghancurkan ligamen my ACL, ligamen di kaki saya, dan kemudian mengalami kaki yang mengandung arthritis.",0.0136791921231218,3,3,3,3,4
"Bumped into Eurasia around 16 million years ago , and then we had the first African exodus , as we call it .","Menabrak Eurasia sekitar 16 juta tahun lalu , lalu terjadi eksodus Afrika pertama , begitulah kita menamakannya .",23,20-30,"Dipotong ke Eurasia sekitar 16 juta tahun yang lalu, dan setelah itu terjadi eksodus pertama, yang kita sebutkan sebagai...",0.2253741272267485,2,2,2,2,3
"What we found is that , with a plan and the right people , quality of life can remain high .","Kami menemukan bahwa dengan perencanaan dan orang yang tepat , mutu hidup kita dapat tetap tinggi .",21,20-30,"Dari yang kita ketahui adalah, dengan pendekatan yang tepat dan orang-orang yang tepat, kualitas hidup mungkin tetap tinggi.",0.0312457780115705,5,5,5,5,5
"That I don 't know , but for sure , we would have a clear interface , a clear line of accountability .","Saya tidak tahu , tapi yang pasti , kita akan punya antarmuka yang jelas , garis tanggung jawab yang jelas .",23,20-30,"Saya tidak tahu, tetapi pasti, kita akan memiliki jaringan interfacenya dan jaringan tanggung jawab kami.",0.0324537106852403,3,3,3,3,3
"Already , a billion people have had some kind of brain disorder that incapacitates them , and the numbers don 't do it justice though .",Saat ini sudah ada satu milyar orang mengalami kelainan otak yang menurunkan kemampuan mereka . Angka saja belum cukup adil untuk menunjukkan kenyataannya,26,20-30,"Sekalinya, lima miliar orang telah menghadapi masalah kognitif yang menghambat mereka, dan angka-angka itu tidak mengubah secara akurat.",0.0097305407507979,2,3,3,2,3
Crabs have this complicated structure under their carapace called the gastric mill that grinds their food in a variety of different ways .,Kepiting memiliki struktur yang kompleks di bawah cangkangnya yang disebut lambung penggiling yang menggiling makanannya dengan berbagai cara berbeda .,23,20-30,Crab memiliki struktur yang kompleks di dalam kepala mereka yang disebut sebagai mesin pencernaan yang mengurai makanan mereka dalam berbagai cara yang berbeda.,0.20287366424876,3,4,4,3,4
"So our politicians are limited to local politics , while our citizens , even though they see a great potential , are prey to forces beyond their control .","Jadi politisi kita terbatas pada politik lokal , sementara warga negara kita , walaupun mereka melihat potensi yang besar , menjadi mangsa untuk kekuatan yang melampaui mereka .",29,20-30,"Maka pemerintah kita terbatas hanya pada politik lokal, sementara masyarakat kita, meskipun mereka melihat potensi besar, dihambat oleh kekuatan luar biasa.",0.0506981309450935,4,5,5,4,5
"This is a picture of a big , new city center that 's being built in South Korea - bigger than downtown Boston .",Ini adalah gambar pusat kota yang baru dan besar yang dibangun di Korea Selatan - lebih besar dari pusat kota Boston .,24,20-30,"Ini adalah gambar dari sebuah kota besar, kota baru yang sedang dibuat di Korea Selatan - lebih besar dari kota pusat Boston.",0.3578835436145691,4,4,4,4,4
"It 's edible , so you can do smart packaging around food that you can cook with the food .","Sutra ini dapat dimakan , jadi Anda bisa membuat kemasan cerdas yang dapat dimasak bersama makanannya .",20,20-30,"Makanan yang bisa diolah, maka Anda bisa membuat penyimpanan yang efisien untuk makanan yang bisa diolah dengan makanan.",0.0574499069618241,2,3,3,2,3
"And Peter likes to say that none of the kids spend any time trying to be CEO of Spaghetti , Inc . Right ?","Dan Peter suka mengatakan bahwa , "" "" Tidak ada anak yang menghabiskan waktu untuk menjadi CEO dari PT Spageti . "" "" Benar .",24,20-30,"Peter mengatakan bahwa tidak ada anak-anak yang menghabiskan waktu untuk menjadi CEO Spaghetti, Inc. Yang benar?",0.2041605469910107,4,4,4,4,4
"What NFB wanted was not a vehicle that can drive a blind person around , but a vehicle where a blind person can make active decisions and drive .","Apa yang diinginkan NFB bukanlah mobil yang dapat mengemudikan tunanetra , tetapi mobil di mana tunanetra dapat membuat keputusan aktif dan mengemudi .",29,20-30,"Menginginkan NFB bukan sebuah kendaraan yang bisa mengarahkan seorang lansia ke depan, tapi sebuah kendaraan di mana seorang lansia mampu membuat keputusan aktif dan mengendarakan.",0.1204951458475093,2,3,3,2,3
"What was actually interesting to us was not that the bacteria made light , but when the bacteria made light .","Yang sebenarnya menarik bagi kami bukan kenyataan bahwa bakterinya membuat cahaya , tapi kapan bakterinya membuat cahaya .",21,20-30,"Apakah yang terpenting bagi kita adalah tidak itu, tetapi ketika bacteri itu membuka sinar.",0.0107338255454928,2,2,2,2,2
"Well , you see the nice story of getting richer and getting healthier - everyone did it at the cost of emission of carbon dioxide .","Nah , anda lihat cerita manis tentang bertambah kaya dan semakin sehat - semua orang mendapatkannya dengan korban emisi karbondioksida .",26,20-30,"Sekarang, lihat cerita yang begitu bagus, yaitu orang-orang mungkin bisa meningkatkan pendapatan dan kesehatan – setiap orang itu melakukan hal itu dengan mengurangi emisi karbon.",0.0210844545690512,3,4,4,3,4
( Laughter ) Right . There 's a person at Newcastle who has figured out that it 's a very large neuron .,( Tawa ) Benar . Ada seseorang di Newcastle yang telah menemukannya . Ada neuron yang sangat besar .,23,20-30,"Sakit. Saya benar. Dalam Newcastle, ada seorang yang mengetahui bahwa itu adalah jaring saraf besar.",0.0101240006620621,3,2,2,3,3
"And that moment is right now , and those moments are counting down , and those moments are always , always , always fleeting .","Dan waktu itu adalah sekarang , dan momen-momen itu menghitung mundur , dan momen-momen itu selalu , selalu , selalu cepat berlalu .",25,20-30,"Saat ini, itu-moment-mereka sedang melangkah, dan itu-moment-mereka selalu, selalu, selalu lewat.",0.0075300941290037,3,2,2,3,3
We 'd have a fish farm fed with vegetable waste from the kitchen and worms from the compost and supplying fish back to the restaurant .,Kami akan mempunyai kolam ikan yang diberi pakan limbah sayuran dari dapur dan cacing dari kompos dan memasok ikan kembali ke restoran .,26,20-30,Saya mungkin memiliki kawasan ikan yang dikembalikan dari kafe makanan dan pupuk dari kompost serta menawarkan ikan kembali ke restoran.,0.0580139427937538,2,2,2,2,3
"And the journey started , funny enough , with a TED conference attendee - Chee Pearlman , who hopefully is in the audience somewhere today .","Dan dari sanalah perjalanan dimulai , cukup lucu , diawali oleh peserta konferensi TED - Chee Pearlman , yang saya harap menonton hari ini .",26,20-30,"Dan perjalanan awalnya, yang sangat menarik, dengan seseorang dari TED conference – Chee Pearlman, yang mungkin sedang dihadiri hari ini.",0.0121990113043992,3,3,3,3,3
"We are creating the technology that is going to create the new shared experience , which will create the new world .","Kita menciptakan teknologi yang akan menciptakan pengalaman bersama yang baru , yang nantinya membuat dunia baru .",22,20-30,"Kami membuat teknologi yang akan membuat pengalaman bersama baru, yang akan menciptakan dunia baru.",0.1061961301402042,5,5,5,5,5
"And in 2009 , I was asked to make a poster to be placed in the subway cars in New York City for a year .","Dan pada tahun 2009 , saya diminta membuat poster untuk ditempatkan di kereta bawah tanah di New York selama 1 tahun .",26,20-30,"Dan dalam tahun 2009, saya diinginkan membuat sebuah poster untuk digunakan di lalu lintas New York City selama tahun itu.",0.0335583010867128,3,3,3,3,3
"So together they form a map for the rest of the brain , telling the brain continually , "" Where am I now within my environment ? ""","Sehingga membentuk peta bagi bagian otak lainnya , memberi tahu kepada otak secara terus menerus , "" Di mana saya berada dalam lingkungan saya ini ? """,28,20-30,"Dengan demikian, mereka membentuk sebuah map untuk bagian lain dari otak, menyampaikan informasi terus menerus, ""Di mana aku sekarang di antara lingkungan ini ?""",0.0109296370208962,5,5,5,5,5
And so we 've created the eco-acre transfer-to-transfer development rights to the transit corridors and allow the re-greening of those former subdivisions for food and energy production .,Jadi kami membuat transfer eko-are untuk memindahkan hak pengembangan kepada koridor-koridor transit dan memungkinkan penghijauan kembali dari daerah-daerah itu untuk menghasilkan makanan dan energi .,28,20-30,"dan setia kita telah membuat sumber daya pembangunan ekologis transfer-to-transfer untuk kawasan transit, serta memungkinkan pengembangan kembali kawasan yang menjadi tempat pertanian dan energi produksi dari mereka.",0.0215000038028141,2,2,2,2,3
"And we think that this is a field that is moving incredibly fast , and holds a lot in store for the future .","Dan kami pikir teknologi adalah bidang yang bergerak sangat cepat , dan menyimpan lebih banyak hal lagi di masa depan .",24,20-30,"Dan kita percaya bahwa ini bidang yang bergerak sangat cepat, dan memiliki banyak potensi di masa depan.",0.1489186661043976,5,5,5,5,5
"And even though there is food that we are producing at great cost , we don 't actually value it .",Dan meskipun kita menghabiskan biaya besar untuk menghasilkan makanan kita sebenarnya tidak menghargainya .,21,20-30,"Meskipun terdapat makanan yang dibuat dengan biaya besar, kita tidak benar-benar menghargainya.",0.0203905281085401,5,5,5,5,5
"Once we play that note and magnify the motions 250 times , we can very clearly see how the glass vibrates and resonates in response to the sound .","Ketika kami memainkan nada itu dan memperbesar gerakannya 250 kali , Kita dapat melihat dengan jelas kaca itu bergetar Dan beresonansi dalam merespon suara",29,20-30,"Saat kita mengulang suatu suara tersebut dan menyempurnakan pergerakan 250 kali, kita bisa melihat bagaimana keramik bergetar dan menyelaraskan dalam respons suara tersebut.",0.0124109633179219,2,4,4,2,4
"So the more you block it , the more it emboldens people to actually avoid the censorship and thus win in this cat-and-mouse game .","Jadi semakin kita memblokirnya , semakin akan mendorong orang untuk membacanya dan ini menjadi seperti kucing dan tikus .",25,20-30,"Maka lebih banyak yang diblokkan, sehingga orang-orang itu sebenarnya segera menghindari penghalangannya, sehingga mereka menjadi bagian dari permainan permainan ini.",0.0096299436141881,3,3,3,3,3
"And every one of those rising dots represents probably about 20 , 30 searches , or something like that .","Dan semua titik yang memancar ini merepresentasikan sekitar 20 , 30 pencarian , atau sekitar itu .",20,20-30,"Setiap dari itu yang muncul menyampaikan mungkin sekitar 20, 30 pencarian, atau seperti itu.",0.0172392381020712,4,4,4,4,4
"Europe of and by the people , a Europe , an experiment in deepening and widening democracy beyond borders .","Eropa oleh dan dari rakyat , sebuah Eropa , sebuah eksperimen yang memperluas dan memperdalam demokrasi melampaui batas negara .",20,20-30,"Bumi dari dan oleh orang-orang tersebut, sebuah Bumi, sebuah eksperimen dalam memperluas dan meluaskan demokrasi antarbatas.",0.0350892308271853,2,3,3,2,3
We were talking about what happens when you increase the number of sides of a polygon to a very large number .,Kita sedang berbincang tentang apa yang terjadi saat anda meningkatkan jumlah sisi-sisi sebuah segi banyak ke sebuah angka yang sangat besar .,22,20-30,Kita berbicara tentang apa yang terjadi ketika jumlah sisi polygon tersebut diperluas menjadi jumlah besar.,0.1141744409282599,4,4,4,4,4
The golf clubs were owned by John F. Kennedy and sold for three-quarters of a million dollars at auction .,Tongkat golf ini dimiliki oleh John F. Kennedy dan dijual seharga 750.000 dolar di balai lelang .,20,20-30,Permainan golf diwujudkan oleh John F. Kennedy dan dibeli sebentar lima perempuan juta rupiah dalam pertandingan pemotongan.,0.2240750868020436,1,2,2,1,2
I found out that they had a very hard time dealing with frustration and difficulties - not because they were physically unfit .,Saya menyadari mereka mengalami saat-saat sulit menghadapi rasa frustrasi dan kesulitan - bukan karena mereka tidak sehat secara fisik .,23,20-30,Saya menemukan bahwa mereka menghadapi sangat sulit dengan perasaan ketidakpuasan dan perasaan sulit - tidak karena mereka tidak sehat fisik.,0.1507167625754107,4,4,4,4,4
Bodies that were built to hang onto every calorie found themselves swimming in the superfluous calories of the post-war Western diet .,Tubuh yang dibentuk untuk mengambil setiap kalori yang ada ternyata lahir dalam dunia yang berkelimpahan kalori dalam pola makan Barat pasca perang .,22,20-30,Bodies yang diaturkan untuk menyimpan setiap kalorie ditemukan terpenuhi oleh kalori tambahan dari makanan asing setelah perang.,0.0114297713564057,3,3,3,3,3
"For students , it 's quite an experience , but for a school , it could be very difficult or expensive to maintain .","Bagi para siswa , itu adalah pengalaman tersendiri , namun bagi sekolah , hal itu bisa jadi sangat sulit atau mahal untuk dilakukan .",24,20-30,"Untuk siswa, itu sangat berpengalaman, tetapi untuk sekolah, itu mungkin sangat sulit atau sangat mahal untuk menjaga.",0.0515858551562094,4,4,4,4,4
"Computer voices are sometimes not very sophisticated , but with my computer , I can communicate more widely than ever before .","Suara komputer tidak selalu begitu canggih , tapi dengan komputer saya , saya bisa lebih luas berkomunikasi daripada sebelumnya .",22,20-30,"Seseorang mungkin tidak begitu canggih dalam mengucapkan kata-kata, tetapi dengan saya, saya bisa menghubungi lebih luas dari sebelumnya.",0.0380464991170086,2,3,3,2,3
"So let 's move away from thinking about business here and philanthropy there , and let 's start thinking about doing good business .","Jadi marilah beralih dari berpikir tentang bisnis dan berderma secara terpisah , dan mulailah berpikir tentang melakukan bisnis yang baik .",24,20-30,"Maka, mari kita sejenak dari pikiran tentang bisnis di sini dan kebaikan sosial di sana, dan mari kita fokus pada bisnis yang baik.",0.0284893182777239,4,4,4,4,5
"Of course you need to be in physical , very good , condition , so I 'm training a lot .",Sudah pasti Anda harus memiliki kondisi fisik yang sangat prima jadi saya sering berlatih .,21,20-30,"Jadi, Anda perlu tenang, tenang, tenang, dan saya belajar banyak.",0.015223083300988,1,2,2,1,2
"And the fact is , we 're going to use the nuclear waste we have for fuel in the fourth generation of reactors that are coming along .","Dan kenyataannya adalah , kita akan menggunakan limbah nuklir sebagai bahan bakar di reaktor generasi keempat yang akan datang .",28,20-30,"Dan hal ini juga, kita akan menggunakan sisa logam nuklir yang kita punyai untuk penggunaan dalam keempat generasi reaktor yang akan datang.",0.0642945144123172,3,4,4,3,4
"If you 're involved in anything that 's communal , that involves lots of people getting together , there are things for you in religion .","Jika anda terlibat dalam apapun yang bersifat kebersamaan , melibatkan banyak orang bersama-sama , maka banyak hal yang bisa anda pelajari dari agama .",26,20-30,"Jika Anda terlibat dalam hal-hal yang melibatkan komunitas, antara banyak orang berpartisipasi, ada hal-hal yang berbeda-beda di dalam agama.",0.0278351279253081,3,3,3,3,3
"But this time , the predator sneaks in a reply that cleverly mimics exactly what the other female just said .",Tapi kali ini si pemangsa menyelipkan jawaban yang dengan cerdik meniru apa yang dikatakan betina tadi .,21,20-30,"Namun ini kali pertama, preda mengirimkan pesan yang kaya dengan mimikkan secara tajam apa yang perempuan lainnya telah katakan.",0.0283392961760528,2,3,3,2,3
"( Laughter ) But most people , when you stop to ask them , will admit to harboring a strange sort of fondness for clouds .","( Tertawa ) Tapi untuk kebanyakan orang , apabila Anda bertanya , akan mengakui semacam perasaan suka mereka akan awan .",26,20-30,"Senyum, tetapi sebagian besar orang, ketika kamu berhenti mengajak mereka, akan mengakui bahwa mereka memiliki keinginan yang tidak terbuka terhadap bumi.",0.0213777239415838,1,3,3,1,2
"And two years ago , even , this project would not have happened , just because the technology then wouldn 't have supported it .","Dan bahkan dua tahun yang lalu , proyek ini tidak mungkin dilakukan , hanya karena teknologi yang ada tidak mendukung .",25,20-30,"Meskipun dua tahun lalu ini project tidak akan terjadi, sebab teknologi itu tidak bisa mendukunginya.",0.0256283557570493,4,4,4,4,4
"In the end , Benjamín and Julián decided the best thing they could do was to organize the community and act together .","Pada akhirnya , Benjamín and Julián memutuskan hal terbaik yang dapat mereka lakukan adalah mengorganisir masyarakat dan bertindak bersama .",23,20-30,"Akhirnya, Benjamín dan Julián menentukan paling baik yang bisa mereka lakukan adalah membangun organisasi masyarakat dan berkoordinasi bersama.",0.0676573060038405,5,5,5,5,5
"When it has a scarce resource that it wants to turn into a desirable outcome , it thinks in terms of efficiency .","Saat kita memiliki sumber daya terbatas yang ingin diubah menjadi hasil yang diinginkan , kita harus berpikir dalam hal efisiensi .",23,20-30,"Kapan ketika ia memiliki sumber kecil yang ingin mengubah menjadi hasil yang menarik, ia menyetujui efisiensi.",0.0654638924720412,2,3,3,2,3
Romo 's a robot that uses a device you already know and love - your iPhone - as his brain .,Romo adalah robot yang menggunakan perangkat yang kita semua ketahui dan suka - iPhone Anda - sebagai otaknya .,21,20-30,Romo adalah robot yang menggunakan perangkat yang kamu sudah tahu dan mengenali - iPhone Anda - sebagai brainnya.,0.5107231090800101,4,4,4,4,4
"So , Homo erectus was the first human ancestor to leave Africa and begin its spread across the globe .","Jadi , Homo erectus merupakan leluhur manusia pertama yang meninggalkan Afrika dan mulai menyebar ke seluruh dunia .",20,20-30,Maka Homo erectus adalah pangeran manusia pertama yang melangkah ke Afrika dan meluncurkan perjalanan.,0.0807313150940602,2,3,3,2,3
"The Charter of the United Nations , the Bretton Woods institutions , as they 're called , The World Bank , and the International Monetary Fund .","Persatuan Bangsa Bangsa , Institusi Bretton Woods , atau yang disebut dengan Bank Dunia , dan IMF ( Dana Keuangan Internasional ) .",27,20-30,"Undang-undang Masa Depan, institusi Bretton Woods, sebagai mereka disebut, Perusahaan Perikanan Internasional, serta Perusahaan Dukun Asing.",0.0079419199761984,1,2,2,1,2
"They report that Israelis who had never been active before , upon seeing the film , understand the power of nonviolence and start joining their activities .","Mereka melaporkan bahwa orang Israel yang sebelumnya tidak pernah aktif , setelah melihat film ini memahami kekuatan dari tindakan antikekerasan dan mulai bergabung dengan kegiatan mereka .",27,20-30,Mereka menyebut bahwa Indonesia yang tidak aktif sebelumnya setelah melihat film memahami kekuatan nonviolence dan mulai mengikuti aktivitasnya.,0.0556378613507911,2,3,3,2,3
""" "" And wouldn 't it be great if we could somehow see what that is , "" "" I hear you ask .",""" "" Dan bisakah kita melihat apa itu sebenarnya , "" "" mungkin Anda bertanya .",24,20-30,""" "" Dan tidak seharusnya terjadi apabila kita bisa melihat apa itu, "" "" Saya mengingatkan Anda bertanya.""",0.0836743713459506,3,3,3,3,3
"And importantly , we need to reallocate the few specialists who are available to perform roles such as capacity-building and supervision .","Dan yang penting adalah , kita harus menyediakan beberapa spesialis yang bersedia melakukan peran-peran seperti pelatihan dan pengawasan .",22,20-30,"Yang penting, kita perlu reallocasi beberapa specialist yang tersedia untuk mengejar peran seperti pembelajaran kinerja dan pengawasan.",0.0152915666833731,3,3,3,3,3
"Woman 4 : Google "" "" jellyfish . "" "" ( Music ) Man 10 : It 's beautiful .","Wanita 4 : Cari di Google "" "" ubur-ubur . "" "" ( Musik ) Pria 10 : Ini indah .",20,20-30,"Ibu 4: Google ""cincin."" (Musik) Ibu 10: Mungkin terlihat indah.",0.0070253576079485,1,3,3,1,2
"Although it weighs only two percent of the body , it alone uses 25 percent of all the energy that your body requires to run per day .","Walaupun berat otak hanya 2 persen dari berat tubuh , namun otak menggunakan 25 persen dari semua energy yang dibutuhkan tubuh setiap hari ,",28,20-30,"Meskipun massa ini hanya 2 persen dari tubuh, yang sendiri menghasilkan 25 persen dari tenaga tubuh yang diperlukan untuk bergerak setiap hari.",0.1561115749514659,4,4,4,4,4
"And by being a zero-dollar laptop , we can go to countries that can 't afford it at all .","Dan dengan menggratiskannya , kami dapat pergi ke negara-negara yang tidak mampu sama sekali .",20,20-30,"<think>
Okay, let's tackle this translation. The user wants the English text translated into Indonesian without any explanation. First, I need to make sure I understand the original sentence correctly.

The sentence is: ""And by being a zero-dollar laptop, we can go to countries that can 't afford it at all.""

Breaking it down: ""And by being a zero-dollar laptop"" – ""zero-dollar"" is a term, so in Indonesian, that's ""0000000000000000000000000000000",0.0,1,1,1,1,1
"And although breast density generally declines with age , up to a third of women retain dense breast tissue for years after menopause .",Dan walaupun kepadatan payudara berkurang seiring dengan usia hampir sepertiga wanita tetap memiliki jaringan payudara yang padat bertahun-tahun setelah menopause .,24,20-30,"Meskipun densitas rahim sering berkurang dengan usia, hingga sekitar 1/3 wanita menyimpan rahim yang densit sepanjang waktu setelah menopause.",0.0137049842235804,2,3,3,2,3
"I put my snorkel in my mouth , and I rolled over the side of the Zodiac into the water .","saya memasang snorkel di mulut saya , dan saya turun dari Zodiac lalu masuk ke dalam air .",21,20-30,"Saya menggerong X di dalam Y, dan saya menggerakkan sisi Zodiac ke dalam air.",0.035526288970524,1,2,2,1,2
"Whatever we call it , it 's new , it 's beginning , and I think it 's gong to quite significant .","Apapun sebutannya , ini masih baru , masih awal , dan menurut saya akan jadi cukup penting .",23,20-30,"Semua yang kita panggil, itu baru, itu dimulai, dan aku percaya bahwa itu akan makin penting.",0.012909220865163,5,5,5,5,5
But imagine what the properties of this limestone block might be if the surfaces were actually in conversation with the atmosphere .,Tetapi bayangkan apa sifat dari sebuah blok batu kapur ini jika permukaannya sebenarnya ada dalam percakapan dengan udara .,22,20-30,Tapi ingatlah apa saja sifat-sifat dari bangunan ini yang mungkinnya jika permukaan ini sebenarnya berinteraksi dengan lingkungan.,0.0160046910271758,3,3,3,3,3
"We also think that individuals can make a difference , and they should , because individuals , together , we can all help create a movement .","Kami juga berpikir bahwa setiap individu dapat membawa perubahan , dan mereka harus , karena setiap individu , bersama-sama , kita semua dapat membantu menciptakan suatu gerakan .",27,20-30,"Selain itu, kita percaya bahwa masing-masing dapat membuat perubahan, dan mereka harus, karena masing-masing, bersama-sama, kita dapat semua membantu menciptakan sebuah gerakan.",0.0248717965339275,4,4,4,4,4
"So what were these ancient - I mean , they 're ancient , they 're foreign , but they 're at the same time somehow familiar .","Jadi apa yang benda kuno ini - Maksud saya , benda ini kuno , dan asing , tapi pada saat yang bersamaan entah mengapa terasa akrab .",27,20-30,"Maka, apa itu mula-mula, mula-mula asli, tapi dalam halnya mungkin mereka itu...",0.0058034371619044,2,2,2,2,2
"In Kyrgyzstan , just over the last few weeks , unprecedented levels of violence occurred between ethnic Kyrgyz and ethnic Uzbeks .","Di Kyrgyzstan , baru beberapa minggu yang lalu , sebuah kekerasan dengan tingkat yang tak terduga sebelumnya , muncul antara etnis Kyrgyz dan etnis Uzbek .",22,20-30,"Di Kyrgyzstan, sekitar beberapa minggu terakhir, terjadi kematian yang sangat tinggi antara Kyrgyz dan Uzbek.",0.0218380278537746,3,4,4,3,4
"And so did another equally improbable , accidental designer , who was also not above using violence to get what he wanted .","Begitu juga desainer lainnya yang sama mustahil dan kebetulan , yang juga menggunakan kekerasan untuk mencapai tujuannya .",23,20-30,"Dan juga seorang yang sama-sama tidak mungkin, tidak diketahui, yang juga tidak perlu menggunakan kekerasan untuk mencapai sesuatu yang ingin dia.",0.1452867953235144,2,3,3,2,3
"Of course there are other challenges - health care , disease burdens and pandemics , environmental challenges and , of course , radicalized terrorism .","Tentu saja ada tantangan lain - pelayanan kesehatan , beban penyakit dan pandemi , tantangan lingkungan dan , tentu saja , teroris radikal .",25,20-30,"Oleh karena itu, terdapat juga masalah lain, seperti penyakit kesehatan, masalah penyakit, beracun, masalah lingkungan, dan penyibutan terbeda.",0.0092046971608004,1,2,2,1,2
"I can put it so that one ear hears one speaker , the other ear hears the other . That 's true binaural sound .","Saya dapat membuatnya sehingga satu telinga mendengar satu speaker , dan telinga yang lain mendengar speaker yang lain . Suara binaural sesungguhnya .",25,20-30,"Saya bisa menyerapnya sehingga satu teluh menghafal satu pemijal, dan satu teluh menghafal satu pemijal lainnya. Ini adalah saham binaural.",0.0220405320000221,1,1,1,1,1
"So we can 't wait to get you all robots , and we can 't wait to see what you build .",Kami sudah tidak sabar menanti Anda semua memiliki robot dan robot apa yang Anda buat .,22,20-30,"Saya tidak bisa menunggu untuk memperoleh semua robot, dan saya tidak bisa menunggu untuk melihat apa yang kamu buat.",0.0270765762675544,4,4,4,4,4
"As with BP , the hole does get plugged , at least temporarily , but not before exacting a tremendous price .","Mengenai BP , lubangnya berhasil tertutup walaupun hanya sementara , tetapi tidak terjadi sebelum mengeluarkan biaya yang banyak .",22,20-30,"Sama dengan BP, tempat ini mungkin tertutup sementara, tetapi tidak lama sebelum mengatakan harga yang sangat besar.",0.0271926781802795,3,3,3,3,3
"I mean literally every table , every chair in this apartment had yielded its original function to now serve as a surface for swaying stacks of books .","Maksud saya setiap meja , setiap kursi dalam apartemen ini tidak berfungsi sebagaimana mestinya hingga sekarang terlihat menjadi tempat untuk tumpukan buku .",28,20-30,"Saya berarti secara literal setiap table, setiap kamar di ruangan ini telah menyerahkan fungsi awalnya untuk menempatkan di tempat ini untuk mengisi kandungan buku yang sedang bergerak.",0.0109248560176586,2,2,2,2,2
We thought that maybe what they 're doing is trying to get off the hot soil and also spitting onto their face to cool their head down .,Kami kira yang mereka lakukan sesungguhnya adalah menjauh dari tanah sekaligus meludahi wajahnya untuk mendinginkan kepalanya .,28,20-30,"Saya memang berangkat dari keberatan itu, bahwa apa yang mereka itu berani melakukan, yaitu mengambil darah panas dari tanah dingin dan juga mengeluarkan air dari wajah mereka untuk mengeringkan kepala mereka.",0.019076129215928,1,2,2,1,2
"I think there are any number of reasons , and I 'm just going to not get into detail but mention a few .","Saya rasa ada beberapa alasan . Saya tidak akan merincinya , namun saya akan menyebutkan beberapa .",24,20-30,"Saya berpikir ada sejumlah besar alasan, dan saya akan tidak beri detail tetapi sampaikan beberapa.",0.0307610104251081,4,3,3,4,4
"These women are descendants of Polynesian navigators , trained in the old ways by their elders , and now they 're passing it on to me .","Para wanita ini adalah keturunan dari navigator Polinesia , dilatih dengan cara kuno oleh sesepuh mereka . Kini mereka meneruskannya padaku .",27,20-30,"Kami ini adalah para wanita yang merupakan sumber dari pemula laut yang telah dibentuk oleh penduduk sebelumnya, dan saat ini mereka memperoleh cara ini dari saya.",0.0210165488415618,2,2,2,2,2
So it was the need and the people we saw in the early ' 90s - that 's what made us go back and work for them .,Jadi kebutuhan dan orang-orang yang kami lihat pada awal tahun 90-an lah yang membuat kami kembali dan bekerja untuk mereka .,28,20-30,"Sebenarnya, itu adalah kebutuhan dan orang-orang yang kita temui di awal 90-an, itu apa yang membuat kita kembali dan kerjakan untuk mereka.",0.1544875930961673,5,4,4,5,5
